31299.000	0.000	0.000	15503.000	605.000	0.000	0.000	0.000	0.000	31299.000	15503.000	3689808969.345	605.000	Inf	Inf	605.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15692.000	0.000	0.000	10848.000	401.000	0.000	0.000	0.000	0.000	15692.000	10848.000	3689808970.373	401.000	Inf	Inf	401.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15588.000	0.000	0.000	12010.000	465.000	0.000	0.000	0.000	0.000	15588.000	12010.000	3689808971.401	465.000	Inf	Inf	465.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15702.000	0.000	0.000	12812.000	479.000	0.000	0.000	0.000	0.000	15702.000	12812.000	3689808972.427	479.000	Inf	Inf	479.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15602.000	0.000	0.000	12767.000	530.000	0.000	0.000	0.000	0.000	15602.000	12767.000	3689808973.454	530.000	Inf	Inf	530.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15558.000	0.000	0.000	11535.000	430.000	0.000	0.000	0.000	0.000	15558.000	11535.000	3689808974.480	430.000	Inf	Inf	430.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15613.000	0.000	0.000	9776.000	354.000	0.000	0.000	0.000	0.000	15613.000	9776.000	3689808975.509	354.000	Inf	Inf	354.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15673.000	0.000	0.000	7899.000	252.000	0.000	0.000	0.000	0.000	15673.000	7899.000	3689808976.536	252.000	Inf	Inf	252.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15394.000	0.000	0.000	5848.000	160.000	0.000	0.000	0.000	0.000	15394.000	5848.000	3689808977.565	160.000	Inf	Inf	160.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15589.000	0.000	0.000	3903.000	103.000	0.000	0.000	0.000	0.000	15589.000	3903.000	3689808978.591	103.000	Inf	Inf	103.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15278.000	0.000	0.000	2776.000	58.000	0.000	0.000	0.000	0.000	15278.000	2776.000	3689808979.619	58.000	Inf	Inf	58.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15491.000	0.000	0.000	1964.000	19.000	0.000	0.000	0.000	0.000	15491.000	1964.000	3689808980.647	19.000	Inf	Inf	19.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15506.000	0.000	0.000	1650.000	15.000	0.000	0.000	0.000	0.000	15506.000	1650.000	3689808981.674	15.000	Inf	Inf	15.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15591.000	0.000	0.000	2437.000	57.000	0.000	0.000	0.000	0.000	15591.000	2437.000	3689808982.701	57.000	Inf	Inf	57.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15365.000	0.000	0.000	5012.000	145.000	0.000	0.000	0.000	0.000	15365.000	5012.000	3689808983.729	145.000	Inf	Inf	145.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15510.000	0.000	0.000	7118.000	249.000	0.000	0.000	0.000	0.000	15510.000	7118.000	3689808984.756	249.000	Inf	Inf	249.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15523.000	0.000	0.000	9756.000	349.000	0.000	0.000	0.000	0.000	15523.000	9756.000	3689808985.784	349.000	Inf	Inf	349.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15413.000	0.000	0.000	10892.000	428.000	0.000	0.000	0.000	0.000	15413.000	10892.000	3689808986.810	428.000	Inf	Inf	428.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15540.000	0.000	0.000	12530.000	475.000	0.000	0.000	0.000	0.000	15540.000	12530.000	3689808987.837	475.000	Inf	Inf	475.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15309.000	0.000	0.000	12870.000	458.000	0.000	0.000	0.000	0.000	15309.000	12870.000	3689808988.863	458.000	Inf	Inf	458.000	0.000	Inf	Inf	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
